unique_key,source,Name,Provider,StreetAddress,City,ZipCode,State,Country,Whitespace,Area,YearBuilt,Power,Scale,Certifications,URL,Power_Standardized,Area_Standardized
flexential-dallas-richardson,datacenters.com,Flexential: Dallas - Richardson Data Center,Flexential,3010 Waterview Pkwy,Richardson,75080,TX,USA,100807 sqft,50851 sqft,,3.0 MW,,"HITRUST CSF, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2 Type 2, SOC 3, SSAE 18",https://www.datacenters.com/flexential-dallas-richardson,3.0,100807.0
tierpoint-allentown-tekpark,datacenters.com,TierPoint: Allentown - TekPark Data Center,TierPoint,9999 Hamilton Boulevard,Breinigsville,,PA,USA,122000 sqft total space,58300 sqft colocation space,,25.0 MW total power,,"EU-US, HIPAA, HITRUST CSF, ISO 27001, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2, SOC 2 Type 2",https://www.datacenters.com/tierpoint-allentown-tekpark,25.0,122000.0
tierpoint-raleigh,datacenters.com,TierPoint: Raleigh Data Center,TierPoint,5301 Departure Drive,Raleigh,,NC,USA,65000 sqft total space,40000 sqft colocation space,,2.0 MW total power,,"EU-US, HIPAA, HITRUST CSF, ISO 27001, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2, SOC 2 Type 2",https://www.datacenters.com/tierpoint-raleigh,2.0,65000.0
flexential-atlanta-norcross,datacenters.com,Flexential: Atlanta - Norcross Data Center,Flexential,2775 Northwoods Pkwy,Norcross,30071,GA,USA,32740 sqft total space,10000 sqft colocation space,,2.0 MW total power,,"HIPAA, ISO 27001, PCI DSS, SOC 1 Type 2, SOC 2 Type 2, SOC 3, SSAE 18",https://www.datacenters.com/flexential-atlanta-norcross,2.0,32740.0
flexential-richmond,datacenters.com,Flexential: Richmond Data Center,Flexential,8851 Park Central Drive suite b,Richmond,23227,VA,USA,28594 sqft,10500 sqft,,2.0 MW,,"HIPAA, ISO 27001, PCI DSS, SOC 1 Type 2, SOC 2 Type 2, SOC 3, SSAE 18",https://www.datacenters.com/flexential-richmond,2.0,28594.0
flexential-charlotte-south,datacenters.com,Flexential: Charlotte - South Data Center,Flexential,8910 Lenox Pointe Drive,Charlotte,,NC,USA,66666 sqft total space,13600 sqft colocation space,,2.0 MW total power,,"HIPAA, ISO 27001, PCI DSS, SOC 1 Type 2, SOC 2 Type 2, SOC 3, SSAE 18",https://www.datacenters.com/flexential-charlotte-south,2.0,66666.0
tierpoint-dallas-allen,datacenters.com,TierPoint: Dallas - Allen Data Center,TierPoint,840 Allen Commerce Parkway,Allen,,TX,USA,30000 sqft total space,16000 sqft colocation space,,2.0 MW total power,,"EU-US, HIPAA, HITRUST CSF, ISO 27001, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2, SOC 2 Type 2",https://www.datacenters.com/tierpoint-dallas-allen,2.0,30000.0
flexential-philadelphia-collegeville,datacenters.com,Flexential: Philadelphia - Collegeville Data Center,Flexential,101 Troutman Road,Collegeville,,PA,USA,203703 sqft total space,203703 sqft colocation space,,7.0 MW total power,,"HITRUST CSF, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2 Type 2, SOC 3, SSAE 18",https://www.datacenters.com/flexential-philadelphia-collegeville,7.0,203703.0
flexential-denver-aurora,datacenters.com,Flexential: Denver - Aurora Data Center,Flexential,11900 East Cornell Avenue,Aurora,,CO,USA,171000 sqft total space,171000 sqft colocation space,,6.0 MW total power,,"HITRUST CSF, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2 Type 2, SOC 3, SSAE 18",https://www.datacenters.com/flexential-denver-aurora,6.0,171000.0
flexential-louisville-downtown,datacenters.com,Not Available,Flexential,752 Barret Ave,Louisville,40204,KY,USA,61080 sqft total space,8500 sqft colocation space,,3.0 MW total power,,"HIPAA, ISO 27001, PCI DSS, SOC 1 Type 2, SOC 2 Type 2, SOC 3, SSAE 16 Type 1, SSAE 18",https://www.datacenters.com/flexential-louisville-downtown,3.0,61080.0
flexential-salt-lake-city-downtown,datacenters.com,Flexential: Salt Lake City - Downtown Data Center,Flexential,572 Delong St suite 100,Salt Lake City,84104,UT,USA,44550 sqft total space,33386 sqft colocation space,,2.0 MW total power,,"HITRUST CSF, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2 Type 2, SOC 3, SSAE 18",https://www.datacenters.com/flexential-salt-lake-city-downtown,2.0,44550.0
tierpoint-dallas-857bd342-404f-4090-a5bc-cccf3709e4c8,datacenters.com,TierPoint: Dallas Data Center,TierPoint,3004 Irving Boulevard,Dallas,,TX,USA,68000 sqft total space,52000 sqft colocation space,,11.0 MW total power,,"EU-US, HIPAA, HITRUST CSF, ISO 27001, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2, SOC 2 Type 2",https://www.datacenters.com/tierpoint-dallas-857bd342-404f-4090-a5bc-cccf3709e4c8,11.0,68000.0
flexential-portland-hillsboro-1,datacenters.com,Flexential: Portland - Hillsboro 1 Data Center,Flexential,3935 NE Aloclek Dr,Hillsboro,97124,OR,USA,85388 sqft,138000 sqft,,5.0 MW,,"HITRUST CSF, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2 Type 2, SOC 3, SSAE 18",https://www.datacenters.com/flexential-portland-hillsboro-1,5.0,138000.0
flexential-tampa-north,datacenters.com,Flexential: Tampa - North Data Center,Flexential,8350 Parkedge Dr,Tampa,33637,FL,USA,60166 sqft total space,60166 sqft colocation space,,3.0 MW total power,,"HIPAA, ISO 27001, PCI DSS, SOC 1 Type 2, SOC 2 Type 2, SOC 3, SSAE 18",https://www.datacenters.com/flexential-tampa-north,3.0,60166.0
tierpoint-philadelphia,datacenters.com,TierPoint: Philadelphia Data Center,TierPoint,4775 League Island Boulevard,Philadelphia,19112,PA,USA,25700 sqft total space,11500 sqft colocation space,,4500 kW (3 x 1500 kW generators),,"EU-US, HIPAA, HITRUST CSF, ISO 27001, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2, SOC 2 Type 2",https://www.datacenters.com/tierpoint-philadelphia,6.0,25700.0
tierpoint-chicago-polk,datacenters.com,TierPoint: Chicago – Polk Data Center,TierPoint,601 West Polk Street,Chicago,,IL,USA,107000 sqft total space,16000 sqft colocation space,,2.0 MW total power,,"EU-US, HIPAA, HITRUST CSF, ISO 27001, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2, SOC 2 Type 2",https://www.datacenters.com/tierpoint-chicago-polk,2.0,107000.0
tierpoint-boston-marlborough,datacenters.com,TierPoint: Boston - Marlborough Data Center,TierPoint,34 St Martin Dr,Marlborough,,MA,USA,115000 sqft total space,50000 sqft colocation space,,14.0 MW total power,,"EU-US, HIPAA, HITRUST CSF, ISO 27001, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2, SOC 2 Type 2",https://www.datacenters.com/tierpoint-boston-marlborough,14.0,115000.0
tierpoint-milwaukee,datacenters.com,TierPoint: Milwaukee Data Center,TierPoint,3701 West Burnham Street,Milwaukee,,WI,USA,26000 sqft total space,6400 sqft colocation space,,500 kW DC1 and 2 x 1MW DC2,,"EU-US, HIPAA, HITRUST CSF, ISO 27001, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2, SOC 2 Type 2",https://www.datacenters.com/tierpoint-milwaukee,1.5,26000.0
flexential-nashville-cool-springs,datacenters.com,Flexential: Nashville - Cool Springs Data Center,Flexential,425 Duke Drive,Franklin,,TN,USA,74679 sqft total space,14000 sqft colocation space,,3.0 MW total power,,"HIPAA, ISO 27001, PCI DSS, SOC 1 Type 2, SOC 2 Type 2, SOC 3, SSAE 18",https://www.datacenters.com/flexential-nashville-cool-springs,3.0,74679.0
flexential-nashville-franklin,datacenters.com,Flexential: Nashville - Franklin Data Center,Flexential,4600 Carothers Parkway,Franklin,37067,TN,USA,80000 sqft total space,15000 sqft colocation space,,6.0 MW total power,,"HITRUST CSF, ISO 27001, PCI DSS, SOC 1 Type 2, SOC 2 Type 2, SOC 3, SSAE 18",https://www.datacenters.com/flexential-nashville-franklin,6.0,80000.0
tierpoint-chicago-west,datacenters.com,TierPoint: Chicago – West Data Center,TierPoint,9333 West Grand Avenue,Chicago,,IL,USA,89000 sqft total space,15650 sqft colocation space,,2.0 MW total power,,"EU-US, HIPAA, HITRUST CSF, ISO 27001, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2, SOC 2 Type 2",https://www.datacenters.com/tierpoint-chicago-west,2.0,89000.0
tierpoint-jacksonville,datacenters.com,TierPoint: Jacksonville Data Center,TierPoint,8324 Baymeadows Way,Jacksonville,,FL,USA,120000 sqft,17200 sqft,,9.0 MW,,"EU-US, HIPAA, HITRUST CSF, ISO 27001, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2, SOC 2 Type 2",https://www.datacenters.com/tierpoint-jacksonville,9.0,120000.0
tierpoint-bethlehem-d2cfea31-6b65-432e-9963-86d10eb89730,datacenters.com,TierPoint: Bethlehem Data Center,TierPoint,3864 Courtney Street ste 130,Bethlehem,18017,PA,USA,25000 sqft total space,12000 sqft colocation space,,Two 600kW generators and one 1000kW generator on-site,,"EU-US, HITRUST CSF, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2, SOC 2 Type 2",https://www.datacenters.com/tierpoint-bethlehem-d2cfea31-6b65-432e-9963-86d10eb89730,1.6,25000.0
tierpoint-tulsa-state-farm,datacenters.com,TierPoint: Tulsa - State Farm Data Center,TierPoint,12151 East State Farm Boulevard South,Tulsa,,OK,USA,32000 sqft total space,16000 sqft colocation space,,6.2 MW,,"EU-US, HIPAA, HITRUST CSF, ISO 27001, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2, SOC 2 Type 2, SSAE 18",https://www.datacenters.com/tierpoint-tulsa-state-farm,6.2,32000.0
tierpoint-charlotte-north-myers,datacenters.com,TierPoint: Charlotte - North Myers Data Center,TierPoint,125 North Myers Street,Charlotte,,NC,USA,30600 sqft total space,7500 sqft colocation space,,2.0 MW total power,,"EU-US, HIPAA, HITRUST CSF, ISO 27001, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2, SOC 2 Type 2",https://www.datacenters.com/tierpoint-charlotte-north-myers,2.0,30600.0
tierpoint-charlotte-center-park,datacenters.com,TierPoint: Charlotte - Center Park Data Center,TierPoint,1805 Center Park Drive,Charlotte,,NC,USA,60000 sqft total space,20000 sqft colocation space,,2.0 MW total power,,"EU-US, HIPAA, HITRUST CSF, ISO 27001, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2, SOC 2 Type 2",https://www.datacenters.com/tierpoint-charlotte-center-park,2.0,60000.0
tierpoint-oklahoma-city-ok2,datacenters.com,TierPoint: Oklahoma City OK2 Data Center,TierPoint,4114 Perimeter Center Place,Oklahoma City,73112,Oklahoma,USA,69000 sqft total space,34000 sqft colocation space,,2.0 MW total power,,"EU-US, HIPAA, HITRUST CSF, ISO 27001, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2, SOC 2 Type 2",https://www.datacenters.com/tierpoint-oklahoma-city-ok2,2.0,69000.0
tierpoint-sioux-falls-east,datacenters.com,TierPoint: Sioux Falls - East Data Center,TierPoint,700 East 54th Street North,Sioux Falls,,SD,USA,17000 sqft total space,4200 sqft colocation space,,"800 kW, 1000 kW",,"EU-US, HIPAA, HITRUST CSF, ISO 27001, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2, SOC 2 Type 2",https://www.datacenters.com/tierpoint-sioux-falls-east,1.8,17000.0
equinix-ny4-secaucus,datacenters.com,Equinix: NY4 Secaucus Data Center,Equinix,755 Secaucus Road,Secaucus,,NJ,USA,338967 sqft total space,151772 sqft colocation space,,18.0 MW total power,,"HIPAA, ISO 27001, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2 Type 2",https://www.datacenters.com/equinix-ny4-secaucus,18.0,338967.0
hivelocity-350-east-cermak,datacenters.com,Hivelocity: 350 East Cermak Data Center,Hivelocity,350 East Cermak Road,Chicago,,IL,USA,1100000 sqft total space,1100000 sqft,,100.0 MW total power,,"SOC 1, SSAE 18",https://www.datacenters.com/hivelocity-350-east-cermak,100.0,1100000.0
equinix-mi1-miami,datacenters.com,Equinix: MI1 Miami Data Center,Equinix,50 Northeast 9th Street,Miami,,FL,USA,658528 sqft total space,255512 sqft colocation space,,17.0 MW total power,,"FISMA, HIPAA, ISO 22301, ISO 27001, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2 Type 2",https://www.datacenters.com/equinix-mi1-miami,17.0,658528.0
switch-switch-keep,datacenters.com,Switch Data Centers: Switch Data Centers: Keep Data Center,Switch Data Centers,1 Switch Way,Lithia Springs,,GA,USA,1000000 sqft total space,1000000 sqft,,110.0 MW total power,Hyperscale,,https://www.datacenters.com/switch-switch-keep,110.0,1000000.0
iron-mountain-wpa-1-w-pennsylvania-pittsburgh,datacenters.com,Not Available,Iron Mountain,1137 Branchton Road,Boyers,,PA,USA,330000 sqft total space,330000 sqft,,15.0 MW,,"FedRAMP, FISMA, HIPAA, ISO 14001, ISO 22301, ISO 27001, ISO 50001, ISO 9001, ISO 9001:2015, NIST 800-53, PCI DSS, SOC 2 Type 2, SOC 3",https://www.datacenters.com/iron-mountain-wpa-1-w-pennsylvania-pittsburgh,15.0,330000.0
equinix-sv1-san-jose,datacenters.com,Equinix: SV1 San Jose Data Center,Equinix,11 Great Oaks Boulevard,San Jose,,CA,USA,133500 sqft total space,82851 sqft colocation space,,4.0 MW total power,,"FISMA, HIPAA, ISO 22301, ISO 27001, ISO 50001, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2 Type 2",https://www.datacenters.com/equinix-sv1-san-jose,4.0,133500.0
qts-atlanta-1-dc1,datacenters.com,QTS Data Centers: Atlanta 1 DC1 Data Center,"QTS Realty Trust, Inc.",1033 Jefferson Street Northwest,Atlanta,,GA,USA,990000 sqft,531000 sqft,,70.0 MW,Hyperscale,"FISMA, HIPAA, HITRUST CSF, ISO 27001, PCI DSS, SOC 1, SOC 2",https://www.datacenters.com/qts-atlanta-1-dc1,70.0,990000.0
databank-dfw3-plano,datacenters.com,DataBank: DFW3 - Plano Data Center,DataBank,8375 Dominion Pkwy,Plano,,TX,USA,144000 sqft total space,72600 sqft colocation space,,13.0 MW total power,,"FedRAMP, FISMA, HIPAA, HITECH, ISO 27001, PCI DSS, Privacy Shield, SOC 1, SOC 2, SSAE 18",https://www.datacenters.com/databank-dfw3-plano,13.0,144000.0
t5-charlotte-campus,datacenters.com,T5 Data Centers: @Charlotte Data Center Campus,T5 Data Centers,131 Riverside Ct,Kings Mountain,,NC,USA,150000 sqft total space,68000 sqft colocation space,,4.0 MW total power,,"FISMA, HIPAA, HITECH, ISO 27001, NIST 800-53, PCI DSS, SOC 1 Type 1, SOC 2 Type 2",https://www.datacenters.com/t5-charlotte-campus,4.0,150000.0
amazon-aws-dublin-oh,datacenters.com,Not Available,Amazon AWS,5895 Houchard Road,Dublin,,OH,USA,310000 sqft total space,310000 sqft,,35.0 MW,,"ISO 22301, ISO 27001, ISO 9001, PCI DSS, SOC 1, SOC 2, SOC 3",https://www.datacenters.com/amazon-aws-dublin-oh,35.0,310000.0
cyrusone-nym1-somerset,datacenters.com,CyrusOne: NYM1 Somerset Data Center,CyrusOne,800 Cottontail Lane,Somerset,,NJ,USA,430000 sqft total space,185000 sqft colocation space,,40.0 MW total power,,"FISMA, HIPAA, HITECH, ISO 27001, PCI DSS, SOC 1 Type 2, SOC 2 Type 2, SSAE 18",https://www.datacenters.com/cyrusone-nym1-somerset,40.0,430000.0
telefonica-global-solutions-miami-keycenter,datacenters.com,Telefonica Global Solutions: Miami KeyCenter,Telefonica Global Solutions,11300 Northwest 25th Street,,,,,173500 sqft total space,44000 sqft colocation space,,12.0 MW total power,,"HIPAA, ISO 22301, ISO 27001, Privacy Shield, SOC 1 Type 2, SOC 2 Type 2",https://www.datacenters.com/telefonica-global-solutions-miami-keycenter,12.0,173500.0
iron-mountain-azp-1-phoenix,datacenters.com,Iron Mountain Data Centers: AZP - 1 - Phoenix Data Center,Iron Mountain,615 North 48th Street,Phoenix,,AZ,USA,588669 sqft total space,588669,,41.0 MW total power,Enterprise,"FedRAMP, FISMA, HIPAA, ISO 14001, ISO 22301, ISO 27001, ISO 50001, ISO 9001, ISO 9001:2015, NIST 800-53, PCI DSS, SOC 2 Type 2, SOC 3",https://www.datacenters.com/iron-mountain-azp-1-phoenix,41.0,588669.0
centersquare-chicago-ch1-lisle,datacenters.com,Not Available,Centersquare,4513 Western Ave,Lisle,,Illinois,USA,190057 sqft,99650 sqft,,15.0 MW,,"FISMA, HIPAA, ISAE-3402, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2 Type 2, SOC 3",https://www.datacenters.com/centersquare-chicago-ch1-lisle,15.0,190057.0
qts-suwanee-1,datacenters.com,QTS Data Centers: Suwanee Data Center 1,"QTS Realty Trust, Inc.",300 Satellite Boulevard,Suwanee,30024,Georgia,USA,385000 sqft,205000 sqft,,26.0 MW,Hyperscale,"HIPAA, HITRUST CSF, ISO 27001, PCI DSS, SOC 1, SOC 2",https://www.datacenters.com/qts-suwanee-1,26.0,385000.0
equinix-dc6-ashburn,datacenters.com,Not Available,Equinix,21721 Filigree Court,Ashburn,,VA,USA,148659 sqft total space,59370 sqft colocation space,,7.0 MW total power,,"FISMA, ISO 27001, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2 Type 2",https://www.datacenters.com/equinix-dc6-ashburn,7.0,148659.0
cyrusone-dfw1-dallas-carrollton,datacenters.com,CyrusOne: DFW1 Dallas Carrollton Data Center,CyrusOne,1649 West Frankford Road,Carrollton,,TX,USA,670000 sqft,400000 sqft,,90.0 MW,,"FISMA, HIPAA, HITECH, ISO 27001, PCI DSS, SOC 1 Type 2, SSAE 18",https://www.datacenters.com/cyrusone-dfw1-dallas-carrollton,90.0,670000.0
equinix-sv10-san-jose,datacenters.com,Equinix: SV10 San Jose Data Center,Equinix,7 Great Oaks Boulevard,San Jose,,CA,USA,175930 sqft,37231 sqft,,14.0 MW,,"FISMA, HIPAA, ISO 27001, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2 Type 2",https://www.datacenters.com/equinix-sv10-san-jose,14.0,175930.0
vantage-az1-phoenix,datacenters.com,Vantage Data Centers: AZ1 Phoenix Data Center,Vantage Data Centers,45 South Bullard Avenue,Goodyear,,AZ,USA,800000 sqft total space,800000 sqft colocation space,,32.0 MW total power,,,https://www.datacenters.com/vantage-az1-phoenix,32.0,800000.0
qts-chicago,datacenters.com,QTS Data Centers: Chicago Data Center,"QTS Realty Trust, Inc.",2800 South Ashland Avenue,Chicago,60608,Illinois,USA,467000 sqft,208000 sqft,,40.0 MW,Hyperscale,"FISMA, HIPAA, HITRUST CSF, ISO 27001, PCI DSS, SOC 1, SOC 2",https://www.datacenters.com/qts-chicago,40.0,467000.0
digital-realty-dallas-dfw11,datacenters.com,Not Available,Digital Realty,4025 Midway Road,Carrollton,,TX,USA,100590 sqft,100000 sqft,2000,10.0 MW,,"PCI DSS, SOC 2, SOC 3",https://www.datacenters.com/digital-realty-dallas-dfw11,10.0,100590.0
equinix-da1-dallas,datacenters.com,Equinix: DA1 Dallas Data Center,Equinix,1950 North Stemmons Freeway,Dallas,,TX,USA,61573 sqft total space,30355 sqft colocation space,,3.0 MW total power,,"FISMA, ISO 27001, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2 Type 2",https://www.datacenters.com/equinix-da1-dallas,3.0,61573.0
cyrusone-cin5-cincinnati-north-cincinnati,datacenters.com,CyrusOne: CIN5 Cincinnati North Cincinnati Data Center,CyrusOne,401 Kingsview Drive,Lebanon,,OH,USA,400000 sqft total space,95000 sqft colocation space,,14.0 MW total power,,"FISMA, HIPAA, HITECH, ISO 27001, PCI DSS, SOC 1 Type 2, SOC 2 Type 2, SSAE 18",https://www.datacenters.com/cyrusone-cin5-cincinnati-north-cincinnati,14.0,400000.0
tonaquint-tonaquint-st-george-1,datacenters.com,Tonaquint Datacenters: Tonaquint - St George 1,Carrier neutral with access to major providers,1108 West 1600 South,St. George,,UT,USA,28000 sqft,17200 sqft,2008,4.0 MW,,"FedRAMP, HIPAA, PCI DSS, SOC 1, SOC 1 Type 1, SOC 1 Type 2, SOC 2, SOC 2 Type 1, SOC 2 Type 2, SSAE 16 Type 1, SSAE 16 Type 2",https://www.datacenters.com/tonaquint-tonaquint-st-george-1,4.0,28000.0
amazon-aws-7400-potranco-rd,datacenters.com,Not Available,Amazon AWS,7400 Potranco Rd,San Antonio,78251,TX,USA,109600 sqft total space,109600 sqft,,12.0 MW total power,,"ISO 22301, ISO 27001, ISO 9001, PCI DSS, SOC 1, SOC 2, SOC 3",https://www.datacenters.com/amazon-aws-7400-potranco-rd,12.0,109600.0
centersquare-phoenix-phx1-mesa,datacenters.com,Centersquare: Phoenix ( PHX1 - Mesa) Data Center,,1301 West University Drive,Mesa,,AZ,USA,154158 sqft,73500 sqft,,14.0 MW,,"FISMA, HIPAA, ISAE-3402, PCI DSS, SOC 1 Type 2, SOC 2 Type 2, SOC 3",https://www.datacenters.com/centersquare-phoenix-phx1-mesa,14.0,154158.0
centersquare-ewr2-weehawken-campus,datacenters.com,Centersquare: EWR2 Weehawken Data Center Campus,,300 J F Kennedy Boulevard East,Weehawken,,NJ,USA,802397 sqft,802397 sqft,,105.0 MW,,"HIPAA, ISO 27001, NIST 800-53, PCI DSS, SOC 1, SOC 1 Type 2, SOC 2, SOC 2 Type 1, SOC 2 Type 2, SSAE 16 Type 1, SSAE 16 Type 2, SSAE 18",https://www.datacenters.com/centersquare-ewr2-weehawken-campus,105.0,802397.0
cyrusone-phx1-phx8-phoenix,datacenters.com,CyrusOne: PHX1-PHX8 Phoenix Data Center,CyrusOne,2335 South Ellis Street,Chandler,,AZ,USA,1446438 sqft,180000 sqft,,81.0 MW,,"FISMA, HIPAA, ISO 27001, PCI DSS, SOC 1 Type 2, SOC 2 Type 2, SSAE 18",https://www.datacenters.com/cyrusone-phx1-phx8-phoenix,81.0,1446438.0
equinix-la3-el-segundo,datacenters.com,Equinix: LA3 El Segundo Data Center,Equinix,1920 East Maple Avenue,El Segundo,,CA,USA,106885 sqft total space,78323 sqft colocation space,,5.0 MW total power,,"FISMA, ISO 27001, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2 Type 2",https://www.datacenters.com/equinix-la3-el-segundo,5.0,106885.0
prime-prime-los-angeles-4701-s-santa-fe,datacenters.com,Prime Data Centers: Prime Los Angeles - 4701 S. Santa Fe,Prime Data Centers,4701 South Santa Fe Avenue,Vernon,,CA,USA,242495 sqft,110310 sqft,,33.0 MW,Hyperscale,"ISO 27001, SOC 2 Type 2",https://www.datacenters.com/prime-prime-los-angeles-4701-s-santa-fe,33.0,242495.0
telehouse-new-york-teleport,datacenters.com,Telehouse: New York Teleport Data Center,Telehouse,7 Teleport Drive,Staten Island,,NY,USA,162000 sqft total space,80000 sqft colocation space,1989,10.0 MW,,"HIPAA, PCI DSS, SOC 1 Type 2",https://www.datacenters.com/telehouse-new-york-teleport,10.0,162000.0
equinix-sv2-santa-clara,datacenters.com,Equinix: SV2 Santa Clara Data Center,Equinix,1350 Duane Avenue,Santa Clara,,CA,USA,160000 sqft total space,79974 sqft colocation space,,7.0 MW total power,,"FISMA, HIPAA, ISO 27001, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2 Type 2",https://www.datacenters.com/equinix-sv2-santa-clara,7.0,160000.0
qts-ashburn-broderick,datacenters.com,QTS Data Centers: Ashburn-Broderick Data Center,"QTS Realty Trust, Inc.",22271 Broderick Drive,Sterling,,VA,USA,427320 sqft total space,172000 sqft colocation space,,36.0 MW total power,Hyperscale,"FISMA, HIPAA, HITRUST CSF, ISO 27001, LEED, PCI DSS, SOC 1, SOC 2",https://www.datacenters.com/qts-ashburn-broderick,36.0,427320.0
equinix-sv4-sunnyvale,datacenters.com,Equinix: SV4 Sunnyvale Data Center,Equinix,255 Caspian Drive,Sunnyvale,,CA,USA,120000 sqft total space,67622 sqft colocation space,,8.0 MW total power,,"FISMA, HIPAA, ISO 27001, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2 Type 2",https://www.datacenters.com/equinix-sv4-sunnyvale,8.0,120000.0
equinix-at1-atlanta-ibx,datacenters.com,Equinix: AT1 Atlanta IBX Data Center,Equinix,180 Peachtree Street Northwest,Atlanta,,GA,USA,79200 sqft,43012 sqft,,4.0 MW,,"FISMA, ISO 27001, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2 Type 2",https://www.datacenters.com/equinix-at1-atlanta-ibx,4.0,79200.0
fibertown-bryan,datacenters.com,FIBERTOWN: Bryan Data Center,FIBERTOWN,110 N Main St,Bryan,,TX,USA,47000 sqft total space,25000 sqft colocation space,,3.0 MW total power,,"PCI DSS, SOC 1, SOC 1 Type 2, SSAE 16 Type 1, SSAE 18",https://www.datacenters.com/fibertown-bryan,3.0,47000.0
centersquare-dfw1-fort-worth-campus,datacenters.com,Centersquare: DFW1 Fort Worth Data Center Campus,CXD,14901 FAA Boulevard,Fort Worth,,TX,USA,373700 sqft,373700 sqft,,20.0 MW,,"FedRAMP, HIPAA, ISO 27001, NIST 800-53, PCI DSS, SOC 1, SOC 1 Type 2, SOC 2, SOC 2 Type 1, SOC 2 Type 2, SSAE 16 Type 1, SSAE 16 Type 2, SSAE 18",https://www.datacenters.com/centersquare-dfw1-fort-worth-campus,20.0,373700.0
lightedge-des-moines-ii-2,datacenters.com,LightEdge: Des Moines II Data Center,LightEdge,1401 Northridge Circle,Altoona,50009,IA,USA,48000 sqft total space,48000 sqft,,6.0 MW total power,,"HIPAA, HITECH, HITRUST CSF, ISO 22301, ISO 27001, ISO/IEC 20000, NIST 800-53, PCI DSS, SOC 1, SOC 2, SOC 3",https://www.datacenters.com/lightedge-des-moines-ii-2,6.0,48000.0
equinix-dc5-ashburn,datacenters.com,Equinix: DC5 Ashburn Data Center,Equinix,21701 Filigree Court,Ashburn,,VA,USA,92037 sqft,57545 sqft,,6.0 MW,,"FISMA, ISO 27001, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2 Type 2",https://www.datacenters.com/equinix-dc5-ashburn,6.0,92037.0
equinix-dc4-ashburn,datacenters.com,Equinix: DC4 Ashburn Data Center,Equinix,21691 Filigree Court,Ashburn,,VA,USA,99969 sqft,60587 sqft,,6.0 MW,,"FISMA, ISO 27001, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2 Type 2",https://www.datacenters.com/equinix-dc4-ashburn,6.0,99969.0
digital-realty-austin-aus11,datacenters.com,Digital Realty: Austin AUS11 Data Center,Digital Realty,7500 Metro Center Drive,Austin,,TX,USA,85688 sqft total space,85688 sqft,,16.0 MW total power,,"HIPAA, ISO 27001, NIST 800-53, PCI DSS, SOC 2, SOC 3",https://www.datacenters.com/digital-realty-austin-aus11,16.0,85688.0
centersquare-secaucus-nyc3,datacenters.com,Centersquare: Secaucus (NYC3) Data Center,,15 Enterprise Avenue North,Secaucus,,NJ,USA,154691 sqft total space,98600 sqft colocation space,,12.0 MW total power,,"FISMA, HIPAA, ISAE-3402, PCI DSS, SOC 1 Type 2, SOC 2 Type 2, SOC 3",https://www.datacenters.com/centersquare-secaucus-nyc3,12.0,154691.0
digital-realty-new-york-ewr21,datacenters.com,Digital Realty: New York EWR21 Data Center,Digital Realty,2 Peekay Drive,Clifton,,NJ,USA,215000 sqft,214900 sqft,,30.0 MW,Enterprise,"HIPAA, ISO 14001, ISO 27001, ISO 9001, NIST 800-53, PCI DSS, SOC 2, SOC 3",https://www.datacenters.com/digital-realty-new-york-ewr21,30.0,215000.0
