unique_key,source,Name,Provider,StreetAddress,City,ZipCode,State,Country,Whitespace,Area,YearBuilt,Power,Scale,Certifications,URL,Power_Standardized,Area_Standardized
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/43830-devin-shafron-dr/,datacentermap,43830 Devin Shafron Drive (IAD24),Digital Realty,43830 Devin Shafron Drive,Ashburn,20147,Virginia,USA,"57,700 sq.f.","113,300 sq.f.",2011,6.8 MW,,"Tier 3, DSS, PCI Certified, ISO27001 Certified, LEED Silver, ISO9001 Certified, ISO14001 Certified, SOC 1 Type II Certified, SOC 2 Type II Certified, SOC 3 Type 2 Certified",https://www.datacentermap.com/usa/virginia/ashburn/43830-devin-shafron-dr/,6.8,113300.0
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/ashburn-wdc1/,datacentermap,Centersquare Ashburn Campus,Evoque,21561-21571 Beaumeade Circle,Ashburn,20147,Virginia,USA,"164,453 sq.f.","164,453 sq.f.",,10 MW,Enterprise,"DSS PCI Certified, ISAE3402 Type 2 Certified, SOC 1 Type II Certified, SOC 2 Type II Certified, SOC 3 Type 1 Certified",https://www.datacentermap.com/usa/virginia/ashburn/ashburn-wdc1/,10.0,164453.0
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/44100-digital-loudoun-plaza/,datacentermap,44100 Digital Loudoun Plaza (IAD38),Digital Realty,44100 Digital Loudoun Plaza,Ashburn,20147,Virginia,USA,"115,100 sq.f.","226,000 sq.f.",,16.9 MW,,"DSS, PCI Certified, ISO27001 Certified, HIPAA, ISO9001 Certified, ISO14001 Certified, SOC 1 Type II Certified, SOC 2 Type II Certified, SOC 3 Type 2 Certified, NIST 800-53 Security",https://www.datacentermap.com/usa/virginia/ashburn/44100-digital-loudoun-plaza/,16.9,226000.0
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/44274-round-table-plaza-bldg-l/,datacentermap,"44274 Round Table Plaza, Bldg L (IAD39)",Digital Realty,44274 Round Table Plaza,Ashburn,20147,Virginia,USA,"1,057,000 sq.f.","469,600 sq.f.",2017,96.3 MW,,"DSS PCI Certified, ISO27001 Certified, ISO9001 Certified, ISO14001 Certified, SOC 2 Type II Certified, SOC 3 Type 2 Certified",https://www.datacentermap.com/usa/virginia/ashburn/44274-round-table-plaza-bldg-l/,96.3,1057000.0
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/44461-chilum-place/,datacentermap,44461 Chilum Place (ACC6),Digital Realty,44461 Chilum Place,Ashburn,20147,Virginia,USA,"222,000 sq.f.","135,100 sq.f.",,26 MW,,"DSS, PCI Certified, ISO27001 Certified, LEED Silver, SOC 1 Type II Certified, SOC 2 Type II Certified, SOC 3 Type 2 Certified",https://www.datacentermap.com/usa/virginia/ashburn/44461-chilum-place/,26.0,222000.0
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/44480-hastings-drive/,datacentermap,,,,,,,,,,,,,,https://www.datacentermap.com/usa/virginia/ashburn/44480-hastings-drive/,,
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/cologix-ash1-s/,datacentermap,Cologix ASH1-S,Cologix,21745 Beaumeade Circle,Ashburn,20147,Virginia,USA,"455,000 sq.f.","455,000 sq.f.",,120 MW,Hyperscale,Tier 3,https://www.datacentermap.com/usa/virginia/ashburn/cologix-ash1-s/,120.0,455000.0
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/21625-gresham-drive/,datacentermap,21625 Gresham Drive (ACC7),Digital Realty,21625 Gresham Drive,Ashburn,20147,Virginia,USA,"259,200 sq.f.","446,000 sq.f.",,41.6 MW,,"DSS, PCI Certified, ISO27001 Certified, LEED Gold, SOC 1 Type II Certified, SOC 3 Type 2 Certified",https://www.datacentermap.com/usa/virginia/ashburn/21625-gresham-drive/,41.6,446000.0
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/44521-hastings-drive/,datacentermap,,,,,,,,,,,,,,https://www.datacentermap.com/usa/virginia/ashburn/44521-hastings-drive/,,
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/43940-digital-loudoun-plaza/,datacentermap,44060 Digital Loudoun Plaza (IAD37),Digital Realty,"44060 Digital Loudoun Plaza, Building G",Ashburn,20147,Virginia,USA,"169,200 sq.f.","284,000 sq.f.",,19.8 MW,,"DSS PCI Certified, ISO27001 Certified, ISO9001 Certified, ISO14001 Certified, ISO50001 Certified, SOC 1 Type II Certified, SOC 2 Type II Certified, SOC 3 Type 2 Certified",https://www.datacentermap.com/usa/virginia/ashburn/43940-digital-loudoun-plaza/,19.8,284000.0
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/44520-hastings-acc3/,datacentermap,44520 Hastings (ACC3),Digital Realty,44520 Hastings Dr,Ashburn,20147,Virginia,USA,"146,999 sq.ft.","85,300 sq.ft.",,13.9 MW,,ISO27001 Certified,https://www.datacentermap.com/usa/virginia/ashburn/44520-hastings-acc3/,13.9,146999.0
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/44490-chillum-acc2/,datacentermap,44490 Chillum (ACC2),Digital Realty,44490 Chillum Place,Ashburn,20147,Virginia,USA,"56,800 sq.f.",,,10.4 MW,,ISO27001 Certified,https://www.datacentermap.com/usa/virginia/ashburn/44490-chillum-acc2/,10.4,56800.0
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/21745-sir-timothy-acc9/,datacentermap,21745 Sir Timothy (ACC9),Digital Realty,21745 Sir Timothy Dr,Ashburn,20147,Virginia,USA,"185,500 sq.f.",,,28.8 MW,,"DSS PCI Certified, ISO27001 Certified, SOC 1 Type II Certified, SOC 2 SOC 3 Type 2 Certified",https://www.datacentermap.com/usa/virginia/ashburn/21745-sir-timothy-acc9/,28.8,185500.0
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/44372-round-table-plaza-bldg-m/,datacentermap,"44372 Round Table Plaza, Bldg M (IAD40)",Digital Realty,44372 Round Table Plaza,Ashburn,20147,Virginia,USA,"69,600 sq.f.","69,600 sq.f.",2017,24 MW,,"DSS PCI Certified, ISO27001 Certified, ISO9001 Certified, ISO14001 Certified, SOC 2 Type II Certified, SOC 3 Type 2 Certified",https://www.datacentermap.com/usa/virginia/ashburn/44372-round-table-plaza-bldg-m/,24.0,69600.0
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/43780-digital-loudoun-bldg-h/,datacentermap,,,,,,,,,,,,,,https://www.datacentermap.com/usa/virginia/ashburn/43780-digital-loudoun-bldg-h/,,
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/21744-sir-timothy-acc10/,datacentermap,21744 Sir Timothy (ACC10),Digital Realty,21744 Sir Timothy Dr,Ashburn,20147,Virginia,USA,"174,800 sq.f.",,,27 MW,,"DSS PCI Certified, ISO27001 Certified, SOC 1 Type II Certified, SOC 2 Type II Certified, SOC 3 Type 2 Certified",https://www.datacentermap.com/usa/virginia/ashburn/21744-sir-timothy-acc10/,27.0,174800.0
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/43915-devin-shafron-drive/,datacentermap,43881 Devin Shafron Drive (IAD12),Digital Realty,43881 Devin Shafron Drive,Ashburn,20147,Virginia,USA,"57,100 sq.f.","180,000 sq.f.",2001,9 MW,,DSS PCI Certified ISO27001 Certified ISO9001 Certified ISO14001 Certified SOC 2 Type II Certified SOC 3 Type 2 Certified,https://www.datacentermap.com/usa/virginia/ashburn/43915-devin-shafron-drive/,9.0,180000.0
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/43791-devin-shafron-drive/,datacentermap,,,,,,,,,,,,,,https://www.datacentermap.com/usa/virginia/ashburn/43791-devin-shafron-drive/,,
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/43881-devin-shafron-drive/,datacentermap,43940 Digital Loudoun Plaza (IAD35),Digital Realty,43940 Digital Loudoun Plaza,Ashburn,20147,Virginia,USA,"223,800 sq.f.","392,000 sq.f.",2013,26.4 MW,,"DSS, PCI Certified, ISO27001 Certified, LEED Silver, ISO9001 Certified, ISO14001 Certified, SOC 1 Type II Certified, SOC 2 Type II Certified, SOC 3 Type 2 Certified",https://www.datacentermap.com/usa/virginia/ashburn/43881-devin-shafron-drive/,26.4,392000.0
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/44540-round-table-plaza-iad73/,datacentermap,44540 Round Table Plaza (IAD73),Digital Realty,44540 Round Table Plz,Ashburn,20147,Virginia,USA,"69,700 sq.f.",,,16 MW,,"ISO27001 Certified, ISO9001 Certified, ISO14001 Certified",https://www.datacentermap.com/usa/virginia/ashburn/44540-round-table-plaza-iad73/,16.0,69700.0
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/44470-chilum-place-iad18/,datacentermap,44470 Chilum Place (IAD18),Digital Realty,44470 Chilum Place,Ashburn,20147,Virginia,USA,"95,400 sq.f.",,,,,,https://www.datacentermap.com/usa/virginia/ashburn/44470-chilum-place-iad18/,,95400.0
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/43831-devin-shafron-iad13/,datacentermap,43831 Devin Shafron (IAD13),Digital Realty,43831 Devin Shafron Dr,Ashburn,20147,Virginia,USA,"117,000 sq.f.","117,071 sq.f.",2001,,,,https://www.datacentermap.com/usa/virginia/ashburn/43831-devin-shafron-iad13/,,117071.0
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/22124-broderick-drive-r/,datacentermap,"22124 Broderick Drive, Bldg R (IAD42)",Digital Realty,22124 Broderick Drive (Bldg R),Ashburn,20147,Virginia,USA,"208,200 sq.f.","208,200 sq.f.",2021,48 MW,,DSS PCI Certified ISO27001 Certified ISO9001 Certified ISO14001 Certified SOC 2 Type II Certified SOC 3 Type 2 Certified,https://www.datacentermap.com/usa/virginia/ashburn/22124-broderick-drive-r/,48.0,208200.0
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/21362-smith-switch-acc8/,datacentermap,21362 Smith Switch (ACC8),Digital Realty,21362 Smith Switch Rd,Ashburn,20147,Virginia,USA,,,,,,,https://www.datacentermap.com/usa/virginia/ashburn/21362-smith-switch-acc8/,,
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/44060-digital-loudoun-plaza/,datacentermap,43915 Devin Shafron (IAD15),GI Property Management,43915 Devin Shafron Drive,Ashburn,20147,Virginia,USA,,,,230.0,,,https://www.datacentermap.com/usa/virginia/ashburn/44060-digital-loudoun-plaza/,230.0,
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/44751-round-table-plaza-p/,datacentermap,"44751 Round Table Plaza, Bldg P (IAD41)",Digital Realty,44751 Round Table Plaza (Bldg P),Ashburn,20147,Virginia,USA,257,,,,,DSS PCI Certified ISO27001 Certified ISO9001 Certified ISO14001 Certified SOC 2 Type II Certified SOC 3 Type 2 Certified,https://www.datacentermap.com/usa/virginia/ashburn/44751-round-table-plaza-p/,,257.0
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/ntt-ashburn-va3/,datacentermap,NTT Ashburn VA3,NTT Global Data Centers,21583 Megawatt Drive,Ashburn,20147,Virginia,USA,"112,000 sq.f.","245,000 sq. ft.",,16 MW,,"DSS PCI Certified, ISO27001 Certified, LEED Gold, HIPAA, SOC 1 Type II Certified, SOC 2 Type II Certified, NIST 800-53 Certified",https://www.datacentermap.com/usa/virginia/ashburn/ntt-ashburn-va3/,16.0,245000.0
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/ragingwire-ashburn/,datacentermap,NTT Ashburn VA1,NTT Global Data Centers,44664 Guilford Drive,Ashburn,20147,Virginia,USA,"64,723 sq.f.","150,000 sq. ft.",2000,12.6 MW,,"Tier 4, DSS, PCI Certified, ISO27001 Certified, SAS70 Type 2 Certified, LEED Gold, HIPAA, SOC 1 Type II Certified, SOC 2 Type II Certified, NIST 800-53 Certified",https://www.datacentermap.com/usa/virginia/ashburn/ragingwire-ashburn/,12.6,150000.0
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/ntt-ashburn-va2/,datacentermap,NTT Ashburn VA2,NTT Global Data Centers,44610 Guilford Drive,Ashburn,20147,Virginia,USA,"70,000 sq.f.","140,000 sq. ft.",,14 MW,,"DSS PCI Certified, ISO27001 Certified, LEED Gold, HIPAA, SOC 1 Type II Certified, SOC 2 Type II Certified, NIST 800-53 Certified",https://www.datacentermap.com/usa/virginia/ashburn/ntt-ashburn-va2/,14.0,140000.0
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/element-critical-va1/,datacentermap,Element Critical Northern Virginia,Element Critical,7990 Quantum Dr,Vienna,22182,Virginia,USA,"200,000 sq.f.","70,000 sq.f.",,10 MW,,"Tier 3, DSS, PCI Certified, ISO27001 Certified, HIPAA, SOC 1 Type II Certified, SOC 2 Type II Certified",https://www.datacentermap.com/usa/virginia/ashburn/element-critical-va1/,10.0,200000.0
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/h5dc-ashburn/,datacentermap,H5 Data Centers Ashburn,H5 Data Centers,21800 Beaumeade Cir,Ashburn,20147,Virginia,USA,"255,000 sq.f.","70,000 sq.f.",,20 MW,Enterprise,"Tier 3, ISO27001 Certified, SOC 2 Type II Certified",https://www.datacentermap.com/usa/virginia/ashburn/h5dc-ashburn/,20.0,255000.0
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/aligned-iad-02/,datacentermap,Aligned IAD-02,Aligned Data Centers,21821 Uunet Drive,Ashburn,20147,Virginia,USA,"438,460 sq.f.","283,023 sq.f.",2020,120 MW,,"DSS, PCI Compliant, ISO27001 Certified, HIPAA, FISMA Certified, SOC 1 Type II Certified, SOC 2 Type II Certified, HITECH, NIST 800-53 Certified",https://www.datacentermap.com/usa/virginia/ashburn/aligned-iad-02/,120.0,438460.0
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/equinix-dc11/,datacentermap,Equinix DC11,Equinix,21721 Filigree Court,Ashburn,20147,Virginia,USA,"116,835 sq.f.",,,,,"DSS, PCI Certified, ISO27001 Certified, LEED Silver, HIPAA, ISO22301 Certified, FISMA Certified, SOC 1 Type II Certified, SOC 2 Type II Certified, NIST 800-53 Certified",https://www.datacentermap.com/usa/virginia/ashburn/equinix-dc11/,,116835.0
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/equinix-ashburn2/,datacentermap,Equinix DC2,Equinix,21715 Filigree Court,Ashburn,20147,Virginia,USA,"118,445 sq.f.",,,,,"DSS, PCI Certified, ISO27001 Certified, HIPAA, ISO22301 Certified, FISMA Certified, SOC 1 Type II Certified, SOC 2 Type II Certified, NIST 800-53 Certified",https://www.datacentermap.com/usa/virginia/ashburn/equinix-ashburn2/,,118445.0
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/intergateashburn/,datacentermap,SDC Ashburn A,Sabey Data Center Properties LLC,21741 Red Rum Dr,Ashburn,20147,Virginia,USA,,,,36 MW,,"Tier 3, DSS, PCI Certified, ISO27001 Certified, HIPAA, SOC 1 Type II Certified, SOC 2 Type II Certified, SSAE 18 Audited, HITECH",https://www.datacentermap.com/usa/virginia/ashburn/intergateashburn/,36.0,
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/equinix-dc21/,datacentermap,Equinix DC21,Equinix,22175 Beaumeade Circle,Ashburn,20147,Virginia,USA,"103,668 sq.f.",,,,,"DSS, PCI Certified, ISO27001 Certified, HIPAA, ISO22301 Certified, FISMA Certified, SOC 1 Type II Certified, SOC 2 Type II Certified, NIST 800-53 Certified",https://www.datacentermap.com/usa/virginia/ashburn/equinix-dc21/,,103668.0
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/equinix-dc12/,datacentermap,Equinix DC12,Equinix,44790 Performance Circle,Ashburn,20147,Virginia,USA,"114,328 sq.f.",,,,,"DSS, PCI Certified, ISO27001 Certified, LEED Gold, HIPAA, ISO22301 Certified, FISMA Certified, SOC 1 Type II Certified, SOC 2 Type II Certified, NIST 800-53 Certified",https://www.datacentermap.com/usa/virginia/ashburn/equinix-dc12/,,114328.0
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/aligned-iad-01/,datacentermap,Aligned IAD-01,Aligned Data Centers,21890 Uunet Drive,Ashburn,20147,Virginia,USA,"370,000 sq.f.","370,000 sq.f.",2019,60 MW,,"DSS, PCI Compliant, ISO27001 Certified, HIPAA, FISMA Certified, SOC 1 Type II Certified, SOC 2 Type II Certified, HITECH, NIST 800-53 Certified",https://www.datacentermap.com/usa/virginia/ashburn/aligned-iad-01/,60.0,370000.0
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/equinix-ashburn1/,datacentermap,Equinix DC1,Equinix,21711 Filigree Court,Ashburn,20147,Virginia,USA,"19,934 sq.f.",,,,,"DSS, PCI Certified, ISO27001 Certified, HIPAA, ISO22301 Certified, FISMA Certified, SOC 1 Type II Certified, SOC 2 Type II Certified, NIST 800-53 Certified",https://www.datacentermap.com/usa/virginia/ashburn/equinix-ashburn1/,,19934.0
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/equinix-ashburn4/,datacentermap,,,,,,,,,,,,,,https://www.datacentermap.com/usa/virginia/ashburn/equinix-ashburn4/,,
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/latisys-ashburn/,datacentermap,,,,,,,,,,,,,,https://www.datacentermap.com/usa/virginia/ashburn/latisys-ashburn/,,
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/equinix-dc10/,datacentermap,Equinix DC10,Equinix,21551 Beaumeade Circle,Ashburn,20147,Virginia,USA,"84,829 sq.f.",,,,,"DSS, PCI Certified, ISO27001 Certified, LEED Gold, HIPAA, ISO22301 Certified, FISMA Certified, SOC 1 Type II Certified, SOC 2 Type II Certified, NIST 800-53 Certified",https://www.datacentermap.com/usa/virginia/ashburn/equinix-dc10/,,84829.0
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/att-21571-beaumeade/,datacentermap,Centersquare - Ashburn IAD4-A,Centersquare,21571 Beaumeade Circle,Ashburn,20147,Virginia,USA,"98,387 sq.f.","51,400 sq.f.",,1.5 MW,,"Tier 3, DSS, PCI Certified, ISO27001 Certified, ISAE3402 Type 2 Certified, SOC 1 Type I Certified, SOC 2 Type I Certified, SOC 3 Type 2 Certified",https://www.datacentermap.com/usa/virginia/ashburn/att-21571-beaumeade/,1.5,98387.0
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/equinix-dc5/,datacentermap,Equinix DC5,Equinix,21701 Filigree Court,Ashburn,20147,Virginia,USA,"57,545 sq.f.",,,,,"DSS PCI Certified, ISO27001 Certified, HIPAA, ISO22301 Certified, FISMA Certified, SOC 1 Type II Certified, SOC 2 Type II Certified, NIST 800-53 Certified",https://www.datacentermap.com/usa/virginia/ashburn/equinix-dc5/,,57545.0
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/qts-ash3-dc1/,datacentermap,QTS Ashburn 3 DC1,QTS Data Centers,22291 Shellhorn Road,Ashburn,20147,Virginia,USA,"300,000 sq.f.","195,000 sq.f.",,42 MW,,"DSS, PCI Certified, ISO27001 Certified, ISO22301 Certified, SOC 1 Type II Certified, SOC 2 Type II Certified",https://www.datacentermap.com/usa/virginia/ashburn/qts-ash3-dc1/,42.0,300000.0
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/att-21561-beaumeade/,datacentermap,,,,,,,,,,,,,,https://www.datacentermap.com/usa/virginia/ashburn/att-21561-beaumeade/,,
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/deft-iad1-ashburn/,datacentermap,Deft Ashburn,Deft,43830 Devin Shafron Dr,Ashburn,20147,Virginia,USA,"113,300 sq.f.","113,300 sq.f.",,"10,000 kW",,"LEED Silver, SOC2, SOC3, PCI-DSS, ISO 9001, ISO 14001, ISO 27001",https://www.datacentermap.com/usa/virginia/ashburn/deft-iad1-ashburn/,10.0,113300.0
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/equinix-dc15/,datacentermap,Equinix DC15,Equinix,44780 Performance Circle,Ashburn,20147,Virginia,USA,"202,666 sq.f.",,,,,"DSS, PCI Certified, ISO27001 Certified, HIPAA, ISO22301 Certified, FISMA Certified, SOC 1 Type II Certified, SOC 2 Type II Certified, NIST 800-53 Certified",https://www.datacentermap.com/usa/virginia/ashburn/equinix-dc15/,,202666.0
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/equinix-dc13/,datacentermap,Equinix DC13,Equinix,21830 Uunet Way,Ashburn,20147,Virginia,USA,"75,000 sq.f.",,,,,"DSS, PCI Certified, ISO27001 Certified, HIPAA, ISO22301 Certified, FISMA Certified, SOC 1 Type II Certified, SOC 2 Type II Certified, NIST 800-53 Certified",https://www.datacentermap.com/usa/virginia/ashburn/equinix-dc13/,,75000.0
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/edgecore-ashburn-as01/,datacentermap,EdgeCore Ashburn AS01,EdgeCore,45865 Maries Road,Sterling,20166,Virginia,USA,"348,000 sq.f.",,,72 MW,,,https://www.datacentermap.com/usa/virginia/ashburn/edgecore-ashburn-as01/,72.0,348000.0
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/databank-iad3/,datacentermap,DataBank IAD3 - Ashburn Campus,DataBank,21630 Red Rum Drive,Ashburn,20147,Virginia,USA,"218,920 sq.f.",,,40 MW,,"DSS, PCI Compliant, ISO27001 Certified, HIPAA, SSAE 18 Audited",https://www.datacentermap.com/usa/virginia/ashburn/databank-iad3/,40.0,218920.0
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/equinix-dc16/,datacentermap,,,,,,,,,,,,,,https://www.datacentermap.com/usa/virginia/ashburn/equinix-dc16/,,
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/qts-ash3-dc2/,datacentermap,QTS Ashburn 3 DC2,QTS Data Centers,22271 Shellhorn Road,Ashburn,20147,Virginia,USA,"300,000 sq.f.","195,000 sq.f.",,42 MW,,"DSS PCI Certified, ISO27001 Certified, ISO22301 Certified, SOC 1 Type II Certified, SOC 2 Type II Certified",https://www.datacentermap.com/usa/virginia/ashburn/qts-ash3-dc2/,42.0,300000.0
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/remington-technology-park/,datacentermap,Remington Technology Park,PointOne,6980 Helm Dr,Ashburn,22734,Virginia,USA,,234-acre site,,425 MW,Hyperscale,,https://www.datacentermap.com/usa/virginia/ashburn/remington-technology-park/,425.0,234.0
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/microsoft-compass-creek-campus/,datacentermap,Microsoft Compass Creek Campus,Microsoft,19515-19540 Compass Creek Pkwy,Ashburn,,Virginia,USA,,,,180 MW,,,https://www.datacentermap.com/usa/virginia/ashburn/microsoft-compass-creek-campus/,180.0,
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/powerhouse-abx1/,datacentermap,CyrusOne NVA14,CyrusOne Data Centers,21529 Beaumeade Circle,Ashburn,20147,Virginia,USA,435600 sq.f.,"265,850 sq.f.",2023,60 MW,,,https://www.datacentermap.com/usa/virginia/ashburn/powerhouse-abx1/,60.0,435600.0
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/quantum-connect/,datacentermap,Quantum Connect,PowerHouse Data Centers,22001 Loudoun County Pkwy,Ashburn,20147,Virginia,USA,,,,20 MW,,,https://www.datacentermap.com/usa/virginia/ashburn/quantum-connect/,20.0,
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/vantage-va3-ashburn-iii-campus/,datacentermap,,,,,,,,,,,,,,https://www.datacentermap.com/usa/virginia/ashburn/vantage-va3-ashburn-iii-campus/,,
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/dulles-28-technology-park/,datacentermap,,,,,,,,,,,,,,https://www.datacentermap.com/usa/virginia/ashburn/dulles-28-technology-park/,,
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/qts-ashburn-shellhorn-campus/,datacentermap,QTS Ashburn 3 Campus,QTS Data Centers,22271-22291 Shellhorn Road,Ashburn,20147,Virginia,USA,,,,80 MW,,,https://www.datacentermap.com/usa/virginia/ashburn/qts-ashburn-shellhorn-campus/,80.0,
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/aws-iad-loudoun-county-campus/,datacentermap,Amazon AWS IAD - Loudoun County Campus,Amazon AWS,20935-20934 Lodoun County Pkwy,Ashburn,20147,Virginia,USA,,,,,,,https://www.datacentermap.com/usa/virginia/ashburn/aws-iad-loudoun-county-campus/,,
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/amazon-aws-iad-import-campus/,datacentermap,Amazon AWS IAD - Import Campus,Amazon AWS,44351-44254 Import Plaza,Ashburn,20147,Virginia,USA,,,,,,,https://www.datacentermap.com/usa/virginia/ashburn/amazon-aws-iad-import-campus/,,
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/compass-loudoun-county-i/,datacentermap,Compass Loudoun County I - Campus,Compass Datacenters,Thunderball Dr,Ashburn,20148,Virginia,USA,"625,000","625,000",,79 MW,,,https://www.datacentermap.com/usa/virginia/ashburn/compass-loudoun-county-i/,79.0,625000.0
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/google-loudoun-county-campus/,datacentermap,Google Loudoun County Campus,Google,Google Energy Park Drive,Ashburn,20175,Virginia,USA,,,2019,,,,https://www.datacentermap.com/usa/virginia/ashburn/google-loudoun-county-campus/,,
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/microsoft-41720-inclusion-ln/,datacentermap,Microsoft - 41720 Inclusion Ln,Microsoft,41720 Inclusion Ln,Ashburn,20175,Virginia,USA,"245,000 sq.f.",,,No data supplied by Microsoft,,,https://www.datacentermap.com/usa/virginia/ashburn/microsoft-41720-inclusion-ln/,,245000.0
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/aws-iad-interconnection-campus/,datacentermap,Amazon AWS IAD - Interconnection Campus,Amazon AWS,44854-44862 Interconnection Plz,Ashburn,20147,Virginia,USA,,,,,,,https://www.datacentermap.com/usa/virginia/ashburn/aws-iad-interconnection-campus/,,
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/stack-infrastructure-nva06/,datacentermap,STACK Infrastructure NVA06,STACK INFRASTRUCTURE,19275 Compass Creek Pkwy,Leesburg,20175,Virginia,USA,"620,000 sq.f.","620,000 sq.f.",,72 MW,Hyperscale,,https://www.datacentermap.com/usa/virginia/ashburn/stack-infrastructure-nva06/,72.0,620000.0
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/amazon-aws-iad-smith-campus/,datacentermap,Amazon AWS IAD - Smith Campus,Amazon AWS,21263-21271 Smith Switch Rd,Ashburn,20147,Virginia,USA,,,,,,,https://www.datacentermap.com/usa/virginia/ashburn/amazon-aws-iad-smith-campus/,,
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/ntt-ashburn-campus/,datacentermap,NTT Ashburn Campus,NTT Global Data Centers,"NTT Global Data Centers, Megawatt Dr / Gigabit Plz",Ashburn,20147,Virginia,USA,,,,,,,https://www.datacentermap.com/usa/virginia/ashburn/ntt-ashburn-campus/,,
